year,raw_name,concept,harmonized_name,values_recode,manual_review_needed,harmonization_notes,original_label
2006,qn7a,language,language_home,"1=English only, 2=Spanish only, 3=Both English and Spanish, 4=Other",YES - Complex question type,Primary language spoken at home,"7a. Do immigrants have to Speak English to say they are part of American society, or not?"
2006,qns7,language,language_home,"1=English only, 2=Spanish only, 3=Both English and Spanish, 4=Other",NO,Primary language spoken at home,S-7. Would you prefer to be interviewed in English or Spanish?
2006,qn22a,marital_status,marital_status,"1=Married, 2=Single, 3=Divorced/Separated, 4=Widowed",NO,Marital status categories,22a. It is better for children to live in their parents' home until they get married.
2006,qn47,marital_status,marital_status,"1=Married, 2=Single, 3=Divorced/Separated, 4=Widowed",YES - Long/complex label,Marital status categories,"47. Are you currently married, living with a partner, widowed, divorced, separated, or have you never been married?"
2006,qn71a,nativity,nativity,"1=US born, 2=Foreign born",YES - Long/complex label,Binary nativity status,"71a. Now, thinking about where you were born, do you belong to a civic organization, sports team, or social club of people from (INSERT COUNTRY OF ORIGIN)?"
2006,qn10a,parents_immigrant,parent_nativity,"1=Both US born, 2=One foreign born, 3=Both foreign born",YES - Long/complex label,Combined mother and father nativity,"10a. Overall would you say... The moral values of the society are better in the United States, better in (the country your parents or ancestors came from/Puerto Rico/the country you came from) or a..."
2006,qn10b,parents_immigrant,parent_nativity,"1=Both US born, 2=One foreign born, 3=Both foreign born",YES - Long/complex label,Combined mother and father nativity,"10b. Overall would you say... Relations between different racial and ethnic groups are better in the United States, better in (the country your parents or ancestors came from/Puerto Rico/the countr..."
2006,qn10c,parents_immigrant,parent_nativity,"1=Both US born, 2=One foreign born, 3=Both foreign born",YES - Long/complex label,Combined mother and father nativity,"10c. Overall would you say... The political traditions are better in the United States, better in (the country your parents or ancestors came from/Puerto Rico/the country you came from) or about th..."
2006,qn64,place_birth,place_birth,"1=US born, 2=Foreign born",NO,Place of birth (binary or country codes),64. Were either of your parents born outside the US?
2006,qns8,place_birth,place_birth,"1=US born, 2=Foreign born",YES - Complex question type,Place of birth (binary or country codes),"S-8. Were you born in the United States, the island of Puerto Rico or in another country?"
2006,qns9,place_birth,place_birth,"1=US born, 2=Foreign born",NO,Place of birth (binary or country codes),9. In what country were you born?
2006,qn16a,political_attitudes,political_attitudes,Variable-specific - see codebook,YES - Long/complex label,Political attitude scales - needs manual review per variable,16a. Do you think the government should create a data base of all legal workers and require verification by employers before hiring a worker?
2006,qn20f,political_party,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other/No preference",YES - Long/complex label,Political party identification,20f. Tell me which if any of these denominations you are affiliated with: Nondenominational or Independent Church.
2006,qn4,political_party,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other/No preference",YES - Long/complex label,Political party identification,4. Some (COUNTRY OR REGION OF ORIGIN GROUP)s are more concerned about government and politics in (COUNTRY OR REGION OF ORIGIN) than in the U.S. Others are more concerned about government and politi...
2006,qn45,political_party,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other/No preference",YES - Long/complex label,Political party identification,"45. In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?"
2006,qns46,political_party,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other/No preference",YES - Complex question type,Political party identification,46. Do you consider yourself closer to the Republican party or the Democratic party?
2006,qn19,religion,religion,"1=Catholic, 2=Protestant, 3=Other Christian, 4=Other, 5=None",NO,Religious affiliation,"19. Now thinking about religion, what is your religious preference?"
2006,qn20e,religion,religion,"1=Catholic, 2=Protestant, 3=Other Christian, 4=Other, 5=None",YES - Long/complex label,Religious affiliation,20e. Tell me which if any of these denominations you are affiliated with: Congregational or United Church of Christ.
2006,qn41,vote_intention,vote_intention,"1=Yes/Definitely, 2=Probably, 3=Probably not, 4=No/Definitely not",YES - Long/complex label,Likelihood of voting,41. Some people are registered to vote and others are not. Are you currently registered to vote at your present address?
2007,qn39,age,age,Continuous variable (years),YES - Long/complex label,Age in years at time of survey,"39. In the past year in your local community, has the government made more efforts to discourage undocumented or illegal"
2007,qn4,age,age,Continuous variable (years),YES - Long/complex label,Age in years at time of survey,"4. Now I want to ask you about you and your family's heritage. Are you Mexican, Puerto Rican, Cuban, Dominican, Salvador"
2007,qn40,age,age,Continuous variable (years),YES - Long/complex label,Age in years at time of survey,40. Do you approve or disapprove of workplace raids to discourage employers from hiring undocumented or illegal immigran
2007,qn50,age,age,Continuous variable (years),YES - Indirect age measure,Age in years at time of survey,50. What is your age?
2007,qn63,age,age,Continuous variable (years),YES - Indirect age measure,Age in years at time of survey,63. Does anyone else ages 18 or older living in your household have a working cellular telephone?
2007,qn70,age,age,Continuous variable (years),YES - Indirect age measure,Age in years at time of survey,69. INTERVIEWER: What language was this interview conducted in?
2007,qn33,citizenship_status,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other/Non-citizen",YES - Long/complex label,Citizenship/legal status,"33. Regardless of your own immigration or citizenship status, how much do you worry that you, a family member, or a clos"
2007,qn41,citizenship_status,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other/Non-citizen",YES - Long/complex label,Citizenship/legal status,41. Do you approve or disapprove of states checking for immigration status before issuing driver's licenses?
2007,qn45a,citizenship_status,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other/Non-citizen",YES - Long/complex label,Citizenship/legal status,"45A. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu"
2007,qn45b,citizenship_status,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other/Non-citizen",YES - Long/complex label,Citizenship/legal status,"45B. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu"
2007,qn45c,citizenship_status,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other/Non-citizen",YES - Long/complex label,Citizenship/legal status,"45C. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu"
2007,qn46a,citizenship_status,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other/Non-citizen",YES - Long/complex label,Citizenship/legal status,"46A. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu"
2007,qn46b,citizenship_status,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other/Non-citizen",YES - Long/complex label,Citizenship/legal status,"46B. Regardless of your immigration or citizenship status, as a result of increased public attention to immigration issu"
2007,qn9,citizenship_status,citizenship_status,"1=US Citizen, 2=Permanent Resident, 3=Other/Non-citizen",NO,Citizenship/legal status,9. Are you a citizen of the United States?
2007,qn51,education,education,"1=<HS, 2=HS, 3=Some college, 4=College+",NO,Educational attainment categories,51. What is the last grade or class that you completed in school?
2007,qn52,employment,employment_status,"1=Employed, 2=Unemployed, 3=Not in labor force",YES - Complex question type,Employment status,"52. Are you now employed full-time, or part-time, or are you not employed?"
2007,qn53,employment,employment_status,"1=Employed, 2=Unemployed, 3=Not in labor force",YES - Long/complex label,Employment status,"53. Which of the following best describes your job? Are you a day laborer, do you work for a private household, are you"
2007,qn54,employment,employment_status,"1=Employed, 2=Unemployed, 3=Not in labor force",NO,Employment status,"54. In your current job, what kind of work do you do?"
2007,qn55,employment,employment_status,"1=Employed, 2=Unemployed, 3=Not in labor force",NO,Employment status,55. Just to be clear: is your job in any of the following businesses or industries?
2007,qn62,employment,employment_status,"1=Employed, 2=Unemployed, 3=Not in labor force",NO,Employment status,62. Do you have a working cellular telephone?
2007,qn65,employment,employment_status,"1=Employed, 2=Unemployed, 3=Not in labor force",YES - Long/complex label,Employment status,65. Is there at least one telephone inside your home that is currently working and is not a cellular phone?
2007,qn1,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"1. Are you, yourself of Hispanic or Latino origin or descent such as Mexican, Puerto Rican, Cuban, Dominican, Central or"
2007,qn11,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,11. How confident are you that Hispanic/LATINO children growing up now in the United States will have better jobs and ma
2007,qn12,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"12. Compared with 1 year ago, do you think the situation of Hispanics/Latinos in this country today is better, worse, or"
2007,qn13,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"13. Which party do you think has more concern for Hispanics/Latinos: -- the Democratic party, the Republican party, or i"
2007,qn14,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"14. Do you think that the Bush administration's policies have been helpful to Hispanics/Latinos, harmful to Hispanics/La"
2007,qn19,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",NO,Hispanic origin/ethnicity categories,19. How closely are you following the presidential race?
2007,qn20_01,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn20_02,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn20_03,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn20_04,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn20_05,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn20_06,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn20_07,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn20_08,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn20_09,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn20_10,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Multiple questions,Hispanic origin/ethnicity categories,"20. As far as you know, are any of the presidential candidates Hispanics/Latinos? If so, who?"
2007,qn27,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"27. Overall, what is the effect of the growing number of undocumented or illegal immigrants on Hispanics/Latinos living"
2007,qn28a,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"28a. In general, do you think discrimination against Hispanics/Latinos is a major problem, a minor problem, or not a pro"
2007,qn28b,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"28b. In general, do you think discrimination against Hispanics/Latinos is a major problem, a minor problem, or not a pro"
2007,qn28c,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"28c. In general, do you think discrimination against Hispanics/Latinos is a major problem, a minor problem, or not a pro"
2007,qn3,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,3. The terms Hispanic and Latino are both used to describe people who are of Hispanic or Latino origin or descent. Do y
2007,qn30a,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"30a. In your day-to-day life, how often do any of the following things happen to you because of your racial or ethnic ba"
2007,qn30b,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"30b. In your day-to-day life, how often do any of the following things happen to you because of your racial or ethnic ba"
2007,qn30c,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,"30c. In your day-to-day life, how often do any of the following things happen to you because of your racial or ethnic ba"
2007,qn31,ethnicity_race,hispanic_origin,"1=Mexican, 2=Puerto Rican, 3=Cuban, 4=Other Hispanic, 5=Non-Hispanic",YES - Long/complex label,Hispanic origin/ethnicity categories,31. Has there ever been a time when you have NOT been hired or promoted for a job because of your race or ethnic backgro
2007,qn24,gender,gender,"1=Male, 2=Female, 3=Other/Non-binary",YES - Long/complex label,Standard binary/ternary gender coding,"24. Do you think there are too many, too few, or about the right amount of immigrants living in the United States today?"
2007,qn32,gender,gender,"1=Male, 2=Female, 3=Other/Non-binary",YES - Long/complex label,Standard binary/ternary gender coding,32. We know that discrimination can result from many factors. Which of the following do you consider the biggest cause o
2007,qn6,gender,gender,"1=Male, 2=Female, 3=Other/Non-binary",NO,Standard binary/ternary gender coding,6. How many YEARS have you lived in the continental United States?
2007,qn61,gender,gender,"1=Male, 2=Female, 3=Other/Non-binary",NO,Standard binary/ternary gender coding,"61. Including yourself, how many adults ages 18 and older are currently living in your household?"
2007,qn64,gender,gender,"1=Male, 2=Female, 3=Other/Non-binary",YES - Long/complex label,Standard binary/ternary gender coding,"64. Excluding the cell phone you're on now, how many working cellular telephones do the adults in your household own?"
2007,qn66,gender,gender,"1=Male, 2=Female, 3=Other/Non-binary",YES - Long/complex label,Standard binary/ternary gender coding,"66. Excluding cell phones, how many different telephone numbers, that is different telephone lines, not extensions, do y"
2007,qn67,gender,gender,"1=Male, 2=Female, 3=Other/Non-binary",YES - Long/complex label,Standard binary/ternary gender coding,"67. How many of these phone numbers coming into your household, not including the cell phone, are used only as a busines"
2007,qn6m,gender,gender,"1=Male, 2=Female, 3=Other/Non-binary",NO,Standard binary/ternary gender coding,6. How many MONTHS have you lived in the continental United States?
2007,qnd18,gender,gender,"1=Male, 2=Female, 3=Other/Non-binary",NO,Standard binary/ternary gender coding,D18. RECORD GENDER FROM OBSERVATION
2007,qn49,household,household_size,Continuous variable (number of people),NO,Number of people in household,49. Are you the parent or guardian of any children under 18 now living in your household?
2007,qn68,household,household_size,Continuous variable (number of people),YES - Long/complex label,Number of people in household,"68. And thinking of all the telephone calls that all the adults in your household receive, are all or almost all calls r"
2007,qn26,immigration_attitudes,immigration_attitude,"1=Pro-immigration, 2=Neutral, 3=Anti-immigration",YES - Long/complex label,General immigration attitude scale,26. Some people say UNDOCUMENTED or ILLEGAL immigrants help the economy by providing low-cost labor. Others say they hu
2007,qn38,immigration_attitudes,immigration_attitude,"1=Pro-immigration, 2=Neutral, 3=Anti-immigration",YES - Long/complex label,General immigration attitude scale,"38. Thinking about the past few months, how much attention has been given to the issue of illegal immigration by local o"
2007,qn42,immigration_attitudes,immigration_attitude,"1=Pro-immigration, 2=Neutral, 3=Anti-immigration",YES - Long/complex label,General immigration attitude scale,"42. Should local police take an active role in identifying undocumented or illegal immigrants, or should enforcement be"
2007,qn43,immigration_attitudes,immigration_attitude,"1=Pro-immigration, 2=Neutral, 3=Anti-immigration",YES - Long/complex label,General immigration attitude scale,43. How closely did you follow news accounts earlier this year of the debate in Congress about illegal immigration?
2007,qn44,immigration_attitudes,immigration_attitude,"1=Pro-immigration, 2=Neutral, 3=Anti-immigration",YES - Long/complex label,General immigration attitude scale,44. Do you think that the debate over immigration policy and the failure of Congress to enact an immigration reform bill
2007,income,income,household_income,Categorical income brackets - see codebook,YES - Missing label,Household income categories,NA
2007,qn56,income,household_income,Categorical income brackets - see codebook,NO,Household income categories,"56. Is your total annual household income from all sources, and before taxes:"
2007,qn2,language,language_home,"1=English only, 2=Spanish only, 3=Both English and Spanish, 4=Other",NO,Primary language spoken at home,2. Would you prefer to be interviewed in English or Spanish?
2007,qn34,language,language_home,"1=English only, 2=Spanish only, 3=Both English and Spanish, 4=Other",YES - Long/complex label,Primary language spoken at home,"34. Would you say you can carry on a conversation in Spanish, both understanding and speaking,-- very well, pretty well,"
2007,qn35,language,language_home,"1=English only, 2=Spanish only, 3=Both English and Spanish, 4=Other",YES - Long/complex label,Primary language spoken at home,"35. Would you say you can read a newspaper or book in Spanish -- very well, pretty well, just a little, or not at all?"
2007,qn36,language,language_home,"1=English only, 2=Spanish only, 3=Both English and Spanish, 4=Other",YES - Long/complex label,Primary language spoken at home,"36. Would you say you can carry on a conversation in English, both understanding and speaking, -- very well, pretty well"
2007,qn37,language,language_home,"1=English only, 2=Spanish only, 3=Both English and Spanish, 4=Other",YES - Long/complex label,Primary language spoken at home,"37. Would you say you can read a newspaper or book in English -- very well, pretty well, just a little, or not at all?"
2007,qn48,marital_status,marital_status,"1=Married, 2=Single, 3=Divorced/Separated, 4=Widowed",YES - Long/complex label,Marital status categories,"48. Are you currently married, do you have a partner, are you widowed, divorced, or separated, or have you never been ma"
2007,qn5,place_birth,place_birth,"1=US born, 2=Foreign born",YES - Complex question type,Place of birth (binary or country codes),"5. Were you born on the island of Puerto Rico, in the United States, or in another country?"
2007,qn5a,place_birth,place_birth,"1=US born, 2=Foreign born",YES - Sub-question may need verification,Place of birth (binary or country codes),5a. In what country were you born?
2007,qn7,place_birth,place_birth,"1=US born, 2=Foreign born",YES - Complex question type,Place of birth (binary or country codes),"7. Was your mother born on the island of Puerto Rico, in the United States, or in another country?"
2007,qn8,place_birth,place_birth,"1=US born, 2=Foreign born",YES - Complex question type,Place of birth (binary or country codes),"8. Was your father born on the island of Puerto Rico, in the United States, or in another country?"
2007,qn15,political_party,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other/No preference",YES - Complex question type,Political party identification,15. Which political party do you think is doing a better job of dealing with illegal immigration?
2007,qn17,political_party,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other/No preference",YES - Long/complex label,Political party identification,"17. In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?"
2007,qn18,political_party,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other/No preference",YES - Complex question type,Political party identification,18. Do you consider yourself closer to the Republican party or the Democratic party?
2007,qn21,political_party,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other/No preference",YES - Long/complex label,Political party identification,21. I'm going to read you the names of some possible DEMOCRATIC presidential candidates. Who would you most like to see
2007,qn22,political_party,political_party,"1=Democrat, 2=Republican, 3=Independent, 4=Other/No preference",YES - Long/complex label,Political party identification,22. I'm going to read you the names of some possible REPUBLICAN presidential candidates. Who would you most like to see
2007,primary,vote_intention,vote_intention,"1=Yes/Definitely, 2=Probably, 3=Probably not, 4=No/Definitely not",YES - Missing label,Likelihood of voting,NA
2007,qn16,vote_intention,vote_intention,"1=Yes/Definitely, 2=Probably, 3=Probably not, 4=No/Definitely not",YES - Long/complex label,Likelihood of voting,16. Some people are registered to vote and others are not. Are you currently registered to vote at your present address
2007,qn23a,vote_intention,vote_intention,"1=Yes/Definitely, 2=Probably, 3=Probably not, 4=No/Definitely not",YES - Long/complex label,Likelihood of voting,23A. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea
2007,qn23b,vote_intention,vote_intention,"1=Yes/Definitely, 2=Probably, 3=Probably not, 4=No/Definitely not",YES - Long/complex label,Likelihood of voting,23B. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea
2007,qn23e,vote_intention,vote_intention,"1=Yes/Definitely, 2=Probably, 3=Probably not, 4=No/Definitely not",YES - Long/complex label,Likelihood of voting,23E. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea
2007,qn23g,vote_intention,vote_intention,"1=Yes/Definitely, 2=Probably, 3=Probably not, 4=No/Definitely not",YES - Long/complex label,Likelihood of voting,23G. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea
2007,qn23i,vote_intention,vote_intention,"1=Yes/Definitely, 2=Probably, 3=Probably not, 4=No/Definitely not",YES - Long/complex label,Likelihood of voting,23I. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea
2007,qn23j,vote_intention,vote_intention,"1=Yes/Definitely, 2=Probably, 3=Probably not, 4=No/Definitely not",YES - Long/complex label,Likelihood of voting,23J. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For ea
